queue_index,suggested_session,dataset,slug,split,species,taxon_id,observation_uuid,photo_id,sha256,selection_digest,review_order_digest
462,2,northeast_expansion_v1,temnothorax-curvispinosus,train,Temnothorax curvispinosus,232366,38799437-0da3-466e-883f-52e2ac47a2eb,383681005,4d76ce9b309980da8f1b1ca474565b83c56c37536ff90f4385eeda0100f31669,0136342c9de9bd7d160e2b54cd47a76c0dd5d180e16d6cfe7ab897a7e5de2f01,ccc31b14c5ff0326e1e70eb3a111c8b48885e90fad5657f99af97406547cc727
463,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,32fbbbf1-e9d5-43d1-8e82-0ba306c024ea,44276992,71e93405bcc0ba1c307aecab26eaf8a5c4edf6f8e5271e2b6392f1c46968d006,9c09554f4480141b163ed9db4a94ba3349d18aab6961663d6505a704d20ffe23,cccf603b95dd1b57b5ea2b9bfe31d203db8d6c144172e0fdbdc7126b12942665
464,2,northeast_expansion_v1,lasius-emarginatus,train,Lasius emarginatus,341143,60bdb0ba-ae01-4b04-b909-a614535cb5b5,390039035,68da8092c9ddb9665fc03cd4873ac15567a9544f88e7ba823f5b581777eb7fd7,00af029de7710d69a21b5f80f48cfcf7ff8d8f382039b1c5731af6212001eede,ccd1d8343b8f77f175989342b8acba5c2c865199465dc57742f13ba4dcb71cd4
465,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,8eeff7be-17df-4ce2-bd78-fe9c6a12b4e2,72796569,5d88ce68cb293bff4f301ae3dd69eaf64504beca900549a243b4935826dfa58c,819e4bfda9f9dcd46a1f9ac659b29992f609b47de93e076ccb85024563d12f04,ce891d77df1e2e45636ed00cadca81ac8936d34e8aca7d1031b62558c9d51502
466,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,9861a0c7-dc75-4a88-b6f5-1e3c8c703acf,523448044,d616c5f2b7625e17ef61ea6d26b0ca66af3c34f74060d413aa63ec10ee2506ee,0ccbf2438409f879388be94bf496074ecad8a175b46b09e9c16ca223bbae8647,ce8df9530f5252ce6a29ce8eb4239c7b9ee49ea7999989a8b557f61c41ae5df8
467,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,78de2f8f-b749-417c-9862-c9261a3df075,494531665,78c784ccd483f335e2e3c27307ef651f9dcea34a3c296c62864ca009ca6bef83,8542b3a4f95a5054a54cc274e5b6afdf7b779517ea83ebf186d70a82c2210174,ce9108574afa0365db4b27f7133e08592ca4f7a0ed2e62872c17a36107a4b778
468,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,41dfbf61-7bed-46cc-aaa6-ed94b48796b4,717975315,167418885fbded31c36d30b099fc9476e624d42987610fc9265b2590f5fe6f58,fbe638aa46f53bb80437c71e5613e128d3dd283a5191c2441ec2dfb8fd1517fb,cf326a0de3b055f02aaa3089a5426b15d7232418d1d2f2bef8ec58c8f03e15ba
469,2,northeast_expansion_v1,nylanderia-flavipes,train,Nylanderia flavipes,372712,a41eb6bb-277f-47f0-b22c-52f4d0eeef8e,577667406,202426bdee50c8550b9ba0ee2687f64805a6c3e0a92162ab1d44238528a8eb1f,02c36c0cbabb31a7742c9bbf0598c54c6e60ecf1a5f4aac1796883425889c042,cf360f346290bbbe43d94e64be13694392e7345debff4b7f14f721d9e0a84ba2
470,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,74315212-12ea-4631-9218-ecc96316d80e,209051073,803830654afd7289ca55060d1f3947a7935c0d3e934c93459c09358b78f238ea,8203586671e04de4222745573cbb8056d4f0cbd26c52ffe57d4389f9e056986c,cfe87ef08dcf2d75c44d55e1da9407ac7605365717ed18ea0e9e8b92c9dd5cb0
471,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,56255a6d-ab29-4502-a781-8561c809b1e2,576642148,83813d23534ab387e5ad42974a3a618c4ca0679b98105c3eebf2e2d7b0fae8bd,122d8bd315a8645cd7862acb0fa61ec1f1b71efaa2d72f5e534a639505f1d635,d04b59f85e2707b94ca8067c1395cb5302755910c1ea3c480ecd4eb3af196572
472,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,f2e031c7-d1b9-4da7-b624-2c06e3b2c083,296742441,7e9731cb7ce022ecc0038b8ec6a45ec52b630a3ebb7024f228dbc006f9015d5e,94e60a9c8738cc7962620b3dfe557f6e72af1fe443abf7ee75a9be628b40e3c6,d06f9652917f255573da3206d53e43df2d6444639de1d9aa2f14ac3d06a97c07
473,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,90c4d480-c5f0-404c-ac5a-f1ed4aa3c1ab,155701057,01f5dc6758838297be7f675134acefc7af339211781a8647b9e0ffdf916f13f8,85f1d738444848ff0dbc9c68ed9d91155ea01b651cdbb3d6c0196cb712d9463a,d0a3ccb6e18d39f877923f57c130920772a82ef46dd5b852f51471206a6abe0e
474,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,572aac23-8d4e-448a-b47f-ab0c2d886ca7,114030421,449ef49e3a62a53ff1dea30823be7e179a6c47056c87fce84e65335da6a8ae55,5c9c75959502af063abe7e7e0b65b19e709e3702081038de14092d1b5930cdae,d127c9d994c0a4e2164dae6b1235b1207185b32dd355a6b13968004f86ff3712
475,2,northeast_expansion_v1,lasius-interjectus,development,Lasius interjectus,222713,6aa6440e-135c-4009-af91-bb8dd8ea10f0,686561360,ab928ea1d256cb7c1257c970a35ce558930352ebba98a4ace15cf103f6779ca9,0195492945ecd63ba210fbee3e01c50e5b7f1920de62bcaedc07e5ce8674a5c4,d190e44bd9d80ceaa2019e576206fed4920425debe38dc0319dd82cc76d67e9c
476,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,a235222c-5b36-4751-ad9c-66cd0a912b67,570706712,0f97d79b36e61232d06d9914573652d9b5ad6955c6a5aafa79322bd50cfd67a3,032084acc67432a6a2401c8ee0c7d5105aa7d449480ac6a45c48e284925e9673,d1e1cbd535bdecd2f8800d18d09821bf6201f889d730d2ab3ccb9fbf42469a9b
477,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,f8046b14-2169-48b7-abc4-102f5de2fe9b,343704435,56846238b888d1a7f19c1892e7fbb2c43fdfc4338e1e0852e6abfba7a95c2b51,a1f3b720ab9d4abf2dd005b01c11365f02901fe3c0ab405077bab13cf112a0b1,d215b3ef15e6f501f44c730daea218d888d15231f27d90031a8438e7e1d53058
478,2,northeast_expansion_v1,lasius-emarginatus,train,Lasius emarginatus,341143,7d63af1c-5f47-46db-b01f-5b5337059106,393795101,b368060c05f77a589703a28e14e863be23827eff9274cdba677d7a73195cc680,05ab99e99b8049b871097db8831200f3f23d988b145a91c9e4989177f63e0ff1,d23fcb780e2ba8ce746b0cd0c8d4b9a9518e70251bab895995fc8c81214e680e
479,2,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,ced30547-7b6e-403f-9988-9a9ae99d8325,389781921,34e210a4cb0deda5212707adcb06d2a90ac2fe6731fbd0f5fb6eb35406958b04,43538438d842289e658678b7f4ca325ba20a28fe4afe3aec5e51a19f5c6693be,d258b1dfafa0ae9eea11dfe927df466050f94b8436c0bac5fcd619e51a315d90
480,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,afa87e5e-9845-464d-a46a-5e9439ea96f8,573905752,f5b282128d175048e64eab74f598494f78fb5f257116d63ab23d455eb326ac99,50ea9e9be1d8e741a207782f4a28307627ae3f69fb0f7e79a8341b5e23ab27d2,d2655e925d25a4798de32df895ff49045a74a2e4b77392a1cffa9576abc7e742
481,2,northeast_expansion_v1,lasius-claviger,development,Lasius claviger,222712,0433dbd6-eabd-447c-bfd8-ef3612681916,331082976,5668064ea1fda2798cd34149842cb04fc3cb49f0a2704b5f758713f77509cc47,08d174df5d46589b3e13acfafd40f85d1b1e9f29594ed41b7a14c6a1e5d4301b,d27feda164d3dca7e7d4d4387ef82e5f110acb7b6e2c33e39de5114dc659687d
482,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,21c320da-bec2-47e5-ba1d-78349b3d0c87,143743758,1e94e7797ca81a42a5b67a7e6999f9b7583af0bd4d15c8572b12aea9dbb550b1,8a851e18aacd47d04d8f4c4677d61f0b78d7d0ff633ee1e9750234debe014105,d292c34dc134c1ab6c6a95ff3cb67e07b33ac4596bf9817efed8490b55c0fd98
483,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,a672ff7f-5452-4e5d-b941-df60518b2759,20038970,aedb2374f015268a1a0f267e66f9c99b10bb787903b02870a2233411d8c08807,587875f36bcbfa41584f3160092180fc4acbecc828119bea8ad93f9204bec41e,d2a9c2ea2140e67d8cec5e542efd59ae0a64798b1ec1b2667c36371915823a88
484,2,northeast_expansion_v1,lasius-americanus,development,Lasius americanus,966095,78bbadf5-bee5-45b7-8ebe-527a81ed4649,496334202,2f59f2b2b736ec4d22d941cddeaf7df4fceacda31731632d892e7b72bc1b9381,01953f02c06f46196b43cd2a006e753477f54e139e413ced1f84ce81c49f5a6e,d2b953fe4ab5f0ef098de5612c6b67998669ac924f20ea15bfa3a36aeb96fd9c
485,2,northeast_expansion_v1,ponera-pennsylvanica,train,Ponera pennsylvanica,203419,775d68db-b8f3-49ef-9cd7-a755abd2ccc2,36917827,7a041e0e77a0e6c509a9bccae642f5a7be052dbd1e19ebf8da375f85b49be833,0025ef0047e81940171090cc6f633f193ce2c98cd47aa98d3b6c1c711e095cde,d307f88e3865b9d06d55e3f25dfb5023817f89eed29246ac1fdc0cb10fe271ad
486,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,c63d66ee-7b4a-46b8-942f-11d4946d5c58,173663208,04018a90dacbabd4d6dcbe33ea577eac92d6ea52a7e8a64db3bc0e4360755df4,b1edbe3a3b8008be25fc7261f318ae514f83cddbd3e11c8be211a7ec5cc999fa,d3550ead0ab9deba0ed880d449805ae7336755226c2660aba89158f42ca9e034
487,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,42fad0de-55c6-4871-aaa4-afed8eb77201,158835757,5a410623f924edfed33e37c4e5d5f74211b313a0b06c1a4e2ac998edeb324f63,18e84a1e4efa15e88f3743fee1b77033e5e443bdc8260e95f83056f465d87ef2,d36749fa29edfae1dae89b77b49b42f502383091554751e294edbab5685e115e
488,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,7a882c15-f3f5-435c-a388-31f83b087ce3,225044047,78ac10caf200d81159c3acb0bbc7586433d995bf073cf5d64bdb43cfa70cc405,c8753786eaab4b66b9056501b8295021cb13b42a6b8fe65832bba7c0d78e2b8b,d3911b93cbc93b2b2c1eee0862ee10a93a44e69ba92c7dca4167f9df6bd1e854
489,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,0b678757-5f1d-4e5e-b10a-61ee553717f9,431373494,42a230816dffb1fd1dcc65b4664cf6c2378587c370a9e203c61e47e3f6a9778b,4e7c23a9a4c17e4a38b587add38a1cab058cc681abeb789130b4bfdd0b84b16d,d3ab37b14c26d27e236b107b7bd1fbdd4dafecdabda9c8e111b0916a263be8da
490,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,3eb07471-3696-43fd-8c6a-8bb7385835bf,530874766,bdbff79052c59b06b0ecc6f9c38bcbcd4d7a2962b237704cd901bdd26a143001,bfd0c7c2899088f343977ac20628c484d31866933f3c8aeaa3d052bd9ddfc4d3,d409bf28b24491a0bd0ed8fd7c9881ed07b1ee71b16b3233395219193be7c878
491,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,85b76b43-f848-457f-92c4-60b0ca2e217b,249847994,863c81493789ca2ebb7ff2e142aba9cf1b368a7c0c2dd9e943d54286d979f4c5,2c3e6e303bc884370fc707fd74b118723db80ff7912f483eaaad5b72b439a676,d4253fe86b57620e592f68952f90f7e17614e45a81877c5db4d3c082a640ecce
492,2,northeast_expansion_v1,lasius-neoniger,train,Lasius neoniger,69311,68c5aaf1-db1c-45f9-bd2d-cd5ca4e3a6b7,292408256,360c7dd82f10682922116c817261ae4a476659602f8b1e2eb5d01e7598d80d0a,010e32fb518ea70884abb8c5febf942e1383d8e7f6cc508c6fc92789c2a88408,d5ad5b53de041bef5d9a308ba3adcb5314826d598e05bf1b2e3591962e686727
493,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,fe0251ac-8886-4eb3-b7c4-f1ebc081909b,206876003,3463898ce975e12a6453e0ed14867476f1144e6f9c493ebf7210426af83e9af5,b4265f9703ffa95bdc010079b564d140d349129f7af69bd25b615f7837d8b749,d681e7859bfd6ae640324e798d5f189e46437c148d139af6bc30c52a77967807
494,2,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,7ee4794f-ff1d-402b-9fbb-c0a06eccaafa,686194611,257305d109dd068dcf770cc795fb66c0d899c4ee3010292b4c98b80fb2d1ad94,91ac5149a009c02377b267afaaf7567d21c22491cd9e8d8f01f8ea81aa9e5279,d6af33b9b2639587041d7bfcb01ab5ed1046c54cf8ef2a9555fa721560d6a822
495,2,northeast_expansion_v1,camponotus-americanus,train,Camponotus americanus,215970,4c9df35b-bd9c-42cd-93f6-145acdbe1f3f,673350544,fea59d8aacdca3adaad06a62e5cdb25a6c03ae692006f1e5a7f697fc2698d8a1,0679874fd66e963daf8f4df795f03ad49452d5d20b5e4d5657aa8a2c5dd816b9,d6affc140c4d2a7c3df21f0e1fd43965f6b5c2274be1e89c4c4139c9373196c2
496,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,4651726d-8f9c-4214-8692-3030eaee0515,506267226,85aaa7b8c2f6d0e87e555af0048a185581a3a8fb367a8515b71eee02cbf229d0,113b773230115ed0db93ffbd120616b2d80a358c36723692f7dc7712a02c38ea,d6bc90b7f8797db76f547589242483b95b2d49a0b92cfd5688b3e2ce69f84197
497,2,northeast_expansion_v1,ponera-pennsylvanica,development,Ponera pennsylvanica,203419,46bae98d-7b65-4b1e-ba7d-6350710ca389,72673404,11ac6bc73065046536c6ca18323201f11920df50750f31c4561090361492315c,12a19d32df8bfba11e6825f76298b4f90ca0c1ebad108a49531c031a16b6fe21,d816f8b40eef257ad457d74e70524e229b52348a7e5af2ccc1c8c9fe1524c2c5
498,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,1714811f-331a-487e-b203-995a6ba33891,306905835,521aa37b9d5229789f537c559c8e5718aed39bf93aa49cb3e184929b2f40b013,6b02fd86d4e40f1faed47732cebe35351ee8cfdc191e915ca87e484e16c523da,d8f0f500c30b4b608791087b8997c302e83add3ba0da1e1d5bb56ab4dcd11b71
499,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,19abb183-68e1-4a87-991d-0ceb96dabd97,327994944,df1096217cafc6c9c27a0a4778fb50bf6b3c7e5d8b7e68f87601699f3ac59492,9eabcb8627c0cc4c154fdb2ea020fb42187392bc6a1d312d6e54e86ab3ec4e60,d8f4a8190d34772428d0a597ee55b0f823c3dcb164d25702408a5df7a7d14846
500,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,f7cff886-f5a9-45f2-a1a9-b74f186f9d8b,25706563,e283d5d62d4cf1e89df7742de0c08121cb7114857cbebfac97a48b03d813c8c2,d38c0cdfb63a2eb08066e5826f8f91131ea44f89f94f4e741ee7a08a9c6f1cbb,d92edd7fbf45683e7984c474d649a70b70615247b693042657eecc3efd57266f
501,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,8e974b40-742d-4a9f-ae80-dba7d0a15671,696490981,6296fbc25ade3c0acbd8192bb14299ee53610bf2937b0a39102d47084565993e,f8465a58478601487d9ac5509c9967cc576d3205d7927277fc3d33102bfed459,d9337a5860113e6b9010e31985f5dca8e8b1ce5f0c1c093a2dcc4d0d97ad6239
502,2,northeast_expansion_v1,lasius-neoniger,development,Lasius neoniger,69311,f43b490c-28f8-4cd2-8282-a2dc065b18a0,31188910,73ef41705c080505a82a4095f34875d22db878a60c1d46cdc505201122b7d205,0001decd85c1333be3c42d0e35280d129e9afc2f5a77aafd5270bf5df8a988dd,d96d09ba063d5010179cee7ad9d6f93f872c4676c01dfe3f0eff096d63e19560
503,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,174f7fce-2f8c-42ee-8ba0-ee118f0aa236,452473486,667ea3423b09dc825958b302dc9ca67706e47e77ec7fa8927fe9784cacfb6fd6,52bbf3a6dadba8a4d58b9169ea74c70f6e7cfe9d3a035512d48d87adca6d5c2d,da391a2569e22213883d820ae1b1266917213c09853601dcac9a2260e432e8ed
504,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,8d232689-cd68-40d9-875c-7d7953227bc4,264374306,b6eb3405bd4dd955de9f50ca245e04b5863311be1cfcecac30775c903c48b32f,0e430b0d26428a983eac03b9f65adade8c54e45e3157763af80daf0cea6fdf17,da45d96d071cd8955a71cb9157fc57283645935c333a2b75f0001659d5796d76
505,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,14b27ebd-dbf0-4b05-8a83-bb39fc3b67c0,195409053,fecdf7eb8b7971276fa20e25dfeb029b4f17b96739a916e89dc465ced206ac65,79ed95c10bf85851b287f8fcc2e32bf1930ae1acaecd808a829d1c2883c460bd,daee73d72c4f7cb5a9a929dec61c0d085be059d0a6ccdad7333f5b3e318218e0
506,2,northeast_expansion_v1,lasius-claviger,train,Lasius claviger,222712,b86669b6-8308-4e3f-a507-28b5a05dc2d3,455696266,9305162577feb3f101cc1d99323b61b116c6ca4a34a583ad72a1a3d57520f48b,0176426616d3c3a563dcf078bcde925d6d02a15310806e8fcb3d5fe9cc7f5218,dbb96ff334f1bfe08b0b3e00658c2c86bf79da812874714bc8ac5f1225e8e87c
507,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,678398d5-6d91-400d-91a9-b8c7f5d4271e,157125789,026fddb80ce93207be4bb576aae4ad0b7465ec151dca437ecb52a8fa577a5d98,9f39e9c8464af6076175ea98f83203dc91d90456c49bf6e7e33e0001b913e778,dc268272cb72622c0cb4c435be803bde14af3043bf72deabc2a550528c9f5aac
508,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,3b008978-5e73-47a9-a866-2594aa991244,87644503,72b23cf33204d7685fadffda21ae84b2715ded38ca1e05d118c0245c918fd7b7,e4afddbdc14bbafbcaab14c9d785d5d42ab953b1a55d17b87cc506f28b30d51d,dc5fc4178257cf89f6cc9e20d7c88eeefe2007062400793923f48359884fee18
509,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,a7c33e3c-d713-4087-8d90-a34b75aa677c,329453632,fb52e9c2aea73ab72afb882e4037c96d10ab93f0279bf7f73862c2c072b3f751,adf1302d58410980167cac9724c88639ad6cb6770020ce45256e67319bffc32b,dced0c46ad91b0056b8faa5910aad4c07a58216717b8c72f21f4718b1dc52d7e
510,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,b21c8e44-896e-477f-a732-061fe6a90e94,277519426,da61a67284d17045648100c53f519aae4c51cdb80682640e3b94ca730d8092ca,1d183b7c2542e355f7c1c86a84f3189b9042892c6be94e88fd5a6e5b1c91af86,dcf3f6496b05698071585a9717f13dd063a5b7dfd9d0f4e2e2590ad4ecb4b220
511,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,b33ea1da-82d1-43c9-903b-3074d8c0861c,88059219,01a847965f3f5828519f970cfa6037d7d3d5608a22f13780535acf0b32e1fdb3,191f516d59d4d0edc7a4bd892961f121cb925be44d7c79c8c98adab0ee340a76,dda8067b7cdf2ab70806941bc153a83c1763261b7d3d93e7bb6de699005e87ef
512,2,northeast_expansion_v1,camponotus-novaeboracensis,development,Camponotus novaeboracensis,143252,93aa6421-34b7-49af-b896-b10bd36e975a,303314620,04b27bde50dc2994a59b1ee04394d2b234cd93ba28de144e89876458ed15a5cf,0f1a9a4a05b45080c074d3b2769978ae88f9237981ba48261926d98d69bc8022,ddf0e340447c64b20f43fbfe2cb53354f2e077de5ae347e20c82994e10255a4b
513,2,northeast_expansion_v1,lasius-emarginatus,development,Lasius emarginatus,341143,ddd83df1-2edc-4da0-a2de-0034fba98933,221862587,8d4b57ac0cad9e889d04d6aaad83f94d7df9074b9950ef04fbb13982733e41d8,06ac9e963586a8d85dc5a3d4859b7e5ca66fcc45981d7dabe132ffc1b387052e,de6a01dce725ae6d65cf9d5e81b6a02d4615ed289dba49219e2a1e9e283c1bba
514,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,b63cd232-ca63-4c68-85f3-0d00d3b68303,235556008,e076c38e1bb7c09c5223bb7096669494c3295be33b747d6f7610b96969ce4d3a,e84a5bb40c8f8e5fb03380de54293bfc9941a59630770ba3d2f4b9e341e506b1,df506cd820c108a2cb7b3427350aeb694554e6e541fb7e283b146a192ab81cc2
515,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,0f11f078-1e0e-4f37-ac97-61517151ca09,493009464,781cd2edf3dba54da09c5139dbcc3310f9641002c1a3a7ae23b907748c9b4c10,72fc5004b4a04879f4a8d377b31b03eb8d21d17fd8bf4bce4a55bce127bf457e,df94a934cc5a732c871caab4acd03915b02dff301c1517587bdc13bd88b7caf0
516,2,northeast_expansion_v1,lasius-emarginatus,development,Lasius emarginatus,341143,8bcac10c-793f-4430-bea1-56ee319e99eb,659108751,e267518a561f808d39b9fa8859be25dc5ae101f3118a78d51d9687ea35a2368a,0f411f298ea0004743645a95cd4d59ccd16c9c65b40a1758a2401875a1e30b8a,dfecf1599378def79fcef06f8df43775726e28b7a8a16652bcdb72549ec1ca4c
517,2,northeast_expansion_v1,camponotus-subbarbatus,development,Camponotus subbarbatus,143505,37b44cd7-cbb5-4f6f-b877-714317cd9e39,202492537,80792ece3b7934cac3000b04b4f6efc120d97c3c936943318af586fad3484184,210e1dcffdc4673596a338e8f2cbb3b4d40a05f11755010f740b0e3350f5e3dc,e021c2a8df200a08a6863a190e47a654a8d41524e6bdd5b85ae5207cc20e03cb
518,2,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,ab7fd6d3-dcf8-41e5-81bd-ae19d6f15884,435532047,06e7e9d0292206ebed9539704f7e202c1e0e620dbbccbe6f2e495bd41f3b9a76,f39b834e5757ca240a1b1385ef5529a448c710ccd985570117472c3508f00dc3,e0992a1359dd9973136f91e858677796b1bfb357e3176ede86dd76ddbd08a929
519,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,15890fa1-3c1f-4ca0-9171-aca8ef09b1c5,603452749,345e37b1a33d74549435b446a31efe45567c2eee5afffb5efbaa21e480da1856,cc9eec0203db926d158ef0bf33c9c2072393ae8bf8c5e140c79ebb80b3d1436c,e1c56f75c76c827c1834a84997a3eff562cf8437500d4488e43d2110e5036f89
520,2,northeast_expansion_v1,aphaenogaster-rudis,development,Aphaenogaster rudis,213893,1279611c-e262-4c95-9176-2621f0351c27,282305676,4bd6f909810a6ba53861245d5abd7ebfb55022739868236731b42e2798bc490d,010b0f960d176c92d6264e902a1cb2bc70d08a0dda623c06c586104a16b88d5f,e1d2900ac11b2afaecd3250456a3718ebeacdab54c9c756ac99c158267877aea
521,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,018934d5-9dc8-4741-a154-2d8f198639ed,281337906,8eda04dc0f20f4072f9bb8f6b4a353317bceaa3c67081c215d0a1cdc7cf8c2e9,669ac66030e5bf240cac4e9a778db8e3eac9f489ddd35de2e567e9b5649c7d51,e22ad56c6bf8ee0c2eae83379e0afa31238f6b3917361dd6fabbba86302f97bd
522,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,697422ba-e554-479d-bbc7-92a770dcb8b5,87194972,6177e8e85304a1b36da130d1c3faca01334dc5dbc8c9b38a602f043eceaa98ac,f6362bd3fc3a224546c313eebeeb113e4c59d28d2afa41e6e67690c63d42cfa0,e251807621ec4b6ee44772d8648ef2ebc372c7fa2af68ef9016110fd13b12767
523,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,fad83825-d22f-4600-a9b2-ee73a560ba08,379899253,7957885847a20fc39a30c30ce4419639006582f80209f6006db6af78f3994800,d619cf2564cb616c83b12faf0f92ad973ad337794347679a812e49425f93155c,e272c9ab573c953b77c86f4c1703cb33e83180190143bf63203f79cddd3773de
524,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,ffcacf43-2b18-48e8-94c3-3fcededcb282,407187883,1ff94eefc4f9797a0061a5b4728e4e17a516816615227a5e1c66388abf4bf38c,a0c05e2cbd4c8cddc507ddf1997dbeb0aeb2782801b3a14b1f5cfceb49b403a6,e280d923c6b4c8af5b528be961f18f2430f5e2d3a1ad8630adfcc9bc0c78c7a1
525,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,7270b1c7-2073-4a7e-8d85-ade80db73af8,416702856,7e0ad217ab2f9eca77761e0cbcf9183d587a931aaa7cd46d93e7964c18198e67,25612a40b3a94add4c4c7af858c08520ff6fe69cecbd9885e278ac5d6e139f8b,e304cad9e4f7b74f290ef72c19eb7c9ef73080eb0d9a80edff17cd793dbcbbc5
526,2,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,036c77ad-6b2e-4602-8999-8358b92c32ae,528317686,8fe910389dd0a237680d3cc7ccb98427727df33aefeb2d94c4c1b6d150da3e9a,e558010b8bdcd47af455f0e1673f4c3cefa941b87449177c5a5da653c3771adb,e363ed72fc12bb901dd97cc28c04e265f873a0bfa04df503f9636b979f1fa6ae
527,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,3f156c2c-ac3c-4715-be91-2842c7c7c61e,667135750,7639b2c2009357eab81d3708b835413db1714d4fb6f0ede9266a70a7907dd5c4,e7c5d5823a1520a5597940cbb9889243ec26d65f6c3ed9008538fc3d4b59bf7b,e4082e03707277b0a9612f3a99c9c61da1caee28423af772f96352d3e95a8412
528,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,dd70d9e7-2e0b-43ea-bdc0-f798a76060c9,673443700,7029d0919846371a6f8a12fe8e09dbf5238833bdd85b4d9727196eb989949198,24a476aec8cb4167d612bfcca1c6f2ecc4b5e89536b77b1da3ca38524f761dd6,e438a9e6b20bc0074521c88db613dfcc40681b12f5a85ac19e4ec37dfd881379
529,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,a19423df-e587-4578-b612-8184256dc7b3,396733689,411e3518649f5de822fb931318689f3c5ed1b2affe1d8ebe44f4e827f9574b9f,5b6cb5d47624fab4aa82763820acf50a123b6495cc35be51d531f8cd379fc540,e467682d4a48892ea0ec88321e02b0bf4bb9f802dc43a10e8a38cfb8c78239bc
530,2,northeast_expansion_v1,formica-exsectoides,development,Formica exsectoides,133654,f1c01528-6001-4c80-ac51-b563fbe71976,499963885,4afd4def2f83c6bb44669878aa1588cc955db8b8f2c0685d870f370e5022972a,1c84ce93aec340b15f3c3544d5ba7b4322708d82eafb7695aafbe3907b8d34bc,e506d994bbda5bac0002f8515f866425d798a84b9e524504c8aaf505697ca80f
